x,y,class
453320,606542,class1
437919,529813,class1
565549,552212,class1
516664,660290,class1
524035,518443,class1
504735,542865,class1
478541,641601,class1
459535,573533,class1
588509,666153,class1
488815,736618,class1
518560,536665,class1
507965,693786,class1
557387,620417,class1
482060,583648,class1
480821,565116,class1
514492,603118,class1
536748,638795,class1
593872,697763,class1
499714,573684,class1
542921,577831,class1
495371,524303,class1
535727,568446,class1
497820,561443,class1
505281,579015,class1
519839,594718,class1
592721,557481,class1
505805,540908,class1
551949,652317,class1
512216,623166,class1
524997,600241,class1
585350,632346,class1
591664,441477,class1
518660,603100,class1
578937,619828,class1
521037,625633,class1
484635,641845,class1
505975,574621,class1
504769,602742,class1
505993,602027,class1
518523,731755,class1
592334,554231,class1
458334,717159,class1
565177,572012,class1
555478,508284,class1
532579,545085,class1
504892,636062,class1
435216,703332,class1
519323,604971,class1
510063,608495,class1
556448,580076,class1
537745,730727,class1
498327,603896,class1
593310,602181,class1
534472,723007,class1
507544,717283,class1
468222,558458,class1
504149,613547,class1
500864,602869,class1
486484,555434,class1
505847,653823,class1
414026,299075,class2
512642,290502,class2
575388,178358,class2
542195,295674,class2
392826,143091,class2
561324,272806,class2
634361,276460,class2
498955,289386,class2
634612,357541,class2
397352,412982,class2
536378,328570,class2
535946,315189,class2
487894,309894,class2
389787,197861,class2
541691,95884,class2
636836,342507,class2
471821,268222,class2
530333,265270,class2
548698,334366,class2
536205,287798,class2
492801,255666,class2
579703,136583,class2
488210,278173,class2
533390,402288,class2
532875,295207,class2
571180,306305,class2
499490,301809,class2
505519,287497,class2
547546,217023,class2
510526,325725,class2
616933,393383,class2
602230,126147,class2
510379,262573,class2
466134,455217,class2
508505,430546,class2
559918,291073,class2
610479,314538,class2
529866,275459,class2
539431,339933,class2
447711,328043,class2
533907,289515,class2
368612,331490,class2
520972,294834,class2
448285,383411,class2
599136,285098,class2
589063,292592,class2
535169,347166,class2
569449,264961,class2
547075,303100,class2
488591,290758,class2
648989,319239,class2
444592,247418,class2
537465,294198,class2
532371,290285,class2
484331,299124,class2
547630,337221,class2
565461,223156,class2
490282,326267,class2
537262,225820,class2
434763,289781,class2
572836,210288,class2
560861,292296,class2
527175,215315,class2
466362,280073,class2
536105,225052,class2
236282,328486,class3
229642,338813,class3
205058,372663,class3
201153,321376,class3
233063,371831,class3
231481,500405,class3
246759,390068,class3
254057,272621,class3
246365,347212,class3
223050,397693,class3
228105,361347,class3
226786,334204,class3
279201,307552,class3
228641,346369,class3
158102,347643,class3
197699,325673,class3
225535,347488,class3
159883,322421,class3
223118,344592,class3
207068,337958,class3
316661,417975,class3
196419,397960,class3
226372,388051,class3
256655,386767,class3
211767,347459,class3
233935,408435,class3
229156,350225,class3
219433,343843,class3
219770,313056,class3
283787,345560,class3
308641,318672,class3
245572,375610,class3
199139,246625,class3
165557,344125,class3
225146,343352,class3
204506,269686,class3
236598,332936,class3
235398,256579,class3
252133,336836,class3
261345,345099,class3
248217,266860,class3
228543,346860,class3
211680,365202,class3
186211,270417,class3
228304,376824,class3
219487,293942,class3
314483,416009,class3
198284,360542,class3
219674,281849,class3
177669,327160,class3
241250,360988,class3
295106,328152,class3
276187,201809,class3
233299,372316,class3
329348,507857,class3
223541,364277,class3
266727,281807,class3
245365,355382,class3
233763,345373,class3
185146,329672,class3
232210,340794,class3
270211,408308,class3
328889,352611,class3
188942,354918,class3
329761,428877,class4
454194,376470,class4
469664,357273,class4
473112,411502,class4
440987,407233,class4
378416,414520,class4
379436,429277,class4
390742,399611,class4
441372,410131,class4
444685,428707,class4
452709,399097,class4
482440,369680,class4
454748,416690,class4
408082,418484,class4
465078,380683,class4
510144,426821,class4
327337,441976,class4
444201,406302,class4
434842,344346,class4
436536,406717,class4
487057,419491,class4
453944,362044,class4
443660,407675,class4
444214,398317,class4
422785,401319,class4
441441,411355,class4
429515,366967,class4
434657,411923,class4
459917,429610,class4
446850,421310,class4
423220,445545,class4
458381,394080,class4
445934,453486,class4
401794,352553,class4
422086,435481,class4
434213,364386,class4
412092,367366,class4
447125,360599,class4
495554,393437,class4
444719,417415,class4
479070,389997,class4
512033,362994,class4
433112,412965,class4
426665,399387,class4
436836,377938,class4
386438,473476,class4
398665,466950,class4
516113,409765,class4
368855,418447,class4
503592,437423,class4
513085,373467,class4
460460,354449,class4
415226,407322,class4
414906,385119,class4
473524,375325,class4
401072,428948,class4
439059,429163,class4
338581,453145,class4
444988,409119,class4
433954,427934,class4
406757,396497,class4
417486,410808,class4
373577,425752,class4
413577,395617,class4
427387,393414,class4
666327,785996,class5
738517,783694,class5
741997,795885,class5
755334,799969,class5
603650,846384,class5
741625,894463,class5
767807,871104,class5
840160,800326,class5
701512,876777,class5
663395,778483,class5
807617,844396,class5
653417,947322,class5
766681,774557,class5
760329,790509,class5
695635,804521,class5
679341,775488,class5
790706,721114,class5
829638,794205,class5
656205,790465,class5
833098,688619,class5
693945,815312,class5
758763,788610,class5
886245,844062,class5
711054,768680,class5
776006,816488,class5
783731,834547,class5
763465,792532,class5
657483,727026,class5
715678,778073,class5
794812,741758,class5
741646,775489,class5
824631,680858,class5
701020,787352,class5
868104,812458,class5
798659,759452,class5
858215,679541,class5
762122,792489,class5
754597,712212,class5
837361,760711,class5
773634,768375,class5
769511,752763,class5
729589,682475,class5
848325,674697,class5
692474,845855,class5
821839,765086,class5
821064,822414,class5
893213,799516,class5
734246,707053,class5
724017,864672,class5
781802,746718,class5
737954,918027,class5
785876,739373,class5
818289,831273,class5
782740,776580,class5
764417,779711,class5
762530,788411,class5
939561,773864,class5
837042,751041,class5
789582,798790,class5
788487,731313,class5
760455,812471,class5
754962,773723,class5
772489,759886,class5
784870,688481,class5
736476,723806,class5
230261,462416,class6
412272,538545,class6
343903,672140,class6
278896,590236,class6
351723,591168,class6
321584,586732,class6
344788,682469,class6
301495,525752,class6
371437,563855,class6
308047,559674,class6
367184,571096,class6
303974,669777,class6
345583,650228,class6
404066,630784,class6
402407,613491,class6
385353,604300,class6
380747,589949,class6
325176,662195,class6
354322,599302,class6
352440,591366,class6
290624,570054,class6
434638,580776,class6
375555,668174,class6
275057,562020,class6
423938,611480,class6
359533,591107,class6
291128,618687,class6
388067,485773,class6
246232,596373,class6
382942,583910,class6
373016,533577,class6
347826,619797,class6
373359,679905,class6
378495,604077,class6
293300,627485,class6
332562,638516,class6
304776,409398,class6
348624,542526,class6
329954,618285,class6
353183,577330,class6
278859,480986,class6
365195,604735,class6
355745,590772,class6
393647,509849,class6
301018,620885,class6
298844,550555,class6
358157,591423,class6
334987,653413,class6
325771,607319,class6
323663,642779,class6
468178,649024,class6
330523,640262,class6
455389,512860,class6
331004,560148,class6
356416,592273,class6
370345,589422,class6
377818,585862,class6
320718,575026,class6
402214,492662,class6
367156,577396,class6
305197,609438,class6
359139,591456,class6
359824,590166,class6
360037,586072,class6
425244,633670,class6
354138,591281,class6
410278,627101,class6
782185,502275,class7
785897,539924,class7
721449,469014,class7
800019,452264,class7
785049,511508,class7
875616,495784,class7
778790,452339,class7
910600,513296,class7
773720,477145,class7
679508,456573,class7
759736,474080,class7
684990,515635,class7
759880,457784,class7
774066,449203,class7
836241,474394,class7
761804,468788,class7
783246,460091,class7
770609,452565,class7
720678,462807,class7
792131,367036,class7
742910,431026,class7
773401,446208,class7
819024,462882,class7
777051,518824,class7
778463,442860,class7
850360,467513,class7
732646,522952,class7
768624,412588,class7
757874,480675,class7
786521,462058,class7
838334,454336,class7
714658,442900,class7
723331,323890,class7
811750,467544,class7
828142,431205,class7
674506,444164,class7
711317,423116,class7
758573,476639,class7
764829,440777,class7
766187,361542,class7
749874,472359,class7
793852,512313,class7
813966,431645,class7
776158,458536,class7
784679,460236,class7
741589,437529,class7
828194,441404,class7
737843,473794,class7
749376,456751,class7
779030,365993,class7
757571,456501,class7
699256,478026,class7
707753,428850,class7
820233,445966,class7
774221,460237,class7
838112,485719,class7
782782,482192,class7
828469,565468,class7
767674,485970,class7
842751,379579,class7
858687,421599,class7
764276,469666,class7
769627,464332,class7
747634,465379,class7
812867,485093,class7
787929,516489,class7
775801,494074,class7
342160,869756,class8
344088,809292,class8
247442,740079,class8
286600,774434,class8
340112,784074,class8
325242,711972,class8
364037,762429,class8
262857,732247,class8
293637,787835,class8
307636,743357,class8
369144,835018,class8
361183,815996,class8
437815,811589,class8
356310,756195,class8
340827,781884,class8
314404,739541,class8
341314,770888,class8
308276,833346,class8
366994,776741,class8
341710,771458,class8
309089,724287,class8
311045,703174,class8
369754,782968,class8
326038,799594,class8
272174,751083,class8
327066,762819,class8
395490,719173,class8
328233,756845,class8
279930,736996,class8
344023,762757,class8
251214,781864,class8
275432,742643,class8
337331,766646,class8
295535,793164,class8
310252,647306,class8
258349,843042,class8
375488,760828,class8
303171,870927,class8
234376,725515,class8
338840,768358,class8
366673,787763,class8
352657,765184,class8
340241,765381,class8
341938,759511,class8
333308,723602,class8
352776,794563,class8
336529,723224,class8
417320,887671,class8
319913,623717,class8
313931,771900,class8
355740,765564,class8
302675,842773,class8
388048,775014,class8
276933,735965,class8
313135,798499,class8
368938,802272,class8
384475,663045,class8
339820,768235,class8
375864,743508,class8
365024,780330,class8
321299,714734,class8
333260,777654,class8
356238,686312,class8
339424,748086,class8
374888,849295,class8
354038,762552,class8
401212,778857,class8
312131,779395,class8
778587,278621,class9
627746,252193,class9
675946,203786,class9
607708,342005,class9
783798,79069,class9
666623,237639,class9
670975,242456,class9
716418,314078,class9
686622,219289,class9
644694,347861,class9
640290,150801,class9
643632,295352,class9
654544,299302,class9
659348,249719,class9
633948,164555,class9
634541,371495,class9
682763,238056,class9
722393,204056,class9
634085,357560,class9
748632,303210,class9
693277,192760,class9
716570,198690,class9
665604,247847,class9
637015,194451,class9
661727,201322,class9
644303,206376,class9
778497,196877,class9
586211,302205,class9
692659,199607,class9
732457,275202,class9
674003,237226,class9
660012,229366,class9
747290,285494,class9
597038,375515,class9
667902,247080,class9
831366,284129,class9
616694,329494,class9
621256,307229,class9
722581,160702,class9
697626,143983,class9
668875,208599,class9
534742,212516,class9
660846,218097,class9
774925,226921,class9
548106,319645,class9
638618,331724,class9
724710,214863,class9
691458,268374,class9
630204,191677,class9
677877,228674,class9
703638,291576,class9
700326,215303,class9
702457,241384,class9
629644,224460,class9
609341,339091,class9
642217,202603,class9
684820,208802,class9
723339,182158,class9
697907,254091,class9
657208,250580,class9
769962,204961,class9
689549,251854,class9
670620,239532,class9
712436,266489,class9
706769,179481,class9
662862,228399,class9
567349,212037,class9
295006,463228,class10
314355,486700,class10
305804,478996,class10
299848,467291,class10
296944,457743,class10
265702,417167,class10
305369,486476,class10
301334,470777,class10
293130,448860,class10
299675,456961,class10
307662,469261,class10
290160,456888,class10
278060,447127,class10
298745,464084,class10
303379,459313,class10
324214,506808,class10
300259,466744,class10
303443,481375,class10
325807,489992,class10
273200,425098,class10
299323,457213,class10
300786,479710,class10
318196,475428,class10
314277,480288,class10
292543,468559,class10
302818,466653,class10
304926,474183,class10
282157,452420,class10
309190,463094,class10
279190,435982,class10
312653,470121,class10
299351,475862,class10
299405,467321,class10
311989,474358,class10
298688,467527,class10
293552,470029,class10
352194,555752,class10
302325,451490,class10
357577,542854,class10
305746,457211,class10
301688,467763,class10
301589,457379,class10
286452,440418,class10
302394,466491,class10
299421,468867,class10
303161,466808,class10
302247,467151,class10
298692,459403,class10
290687,464257,class10
328581,499548,class10
302412,467255,class10
298482,472971,class10
298162,462343,class10
308124,480756,class10
301895,466961,class10
294055,462481,class10
303592,466202,class10
302825,473482,class10
334429,506721,class10
309674,462816,class10
290961,458952,class10
304845,480055,class10
315539,494464,class10
310827,471167,class10
305594,485190,class10
298858,469979,class10
298020,461247,class10
305021,469750,class10
614548,774384,class11
543106,698050,class11
611507,809966,class11
630346,775969,class11
570930,748958,class11
610503,791933,class11
605802,768295,class11
517419,748044,class11
599989,785063,class11
552438,752074,class11
652748,803976,class11
603988,767132,class11
522425,795908,class11
666290,757320,class11
609936,718104,class11
586549,713343,class11
573470,770072,class11
585270,745011,class11
667692,845928,class11
636483,678390,class11
646240,789580,class11
581846,640696,class11
575624,663013,class11
650089,676996,class11
646791,686056,class11
604367,737948,class11
578423,744283,class11
579444,685389,class11
604753,811135,class11
605871,809984,class11
652944,752248,class11
603436,776364,class11
602378,771080,class11
574269,742996,class11
572616,799804,class11
577346,810403,class11
598984,756285,class11
599436,777991,class11
653511,784597,class11
629236,781842,class11
661332,825231,class11
698197,845952,class11
646138,799343,class11
635262,793954,class11
593006,794799,class11
607614,766597,class11
539642,783549,class11
636476,773495,class11
621999,750930,class11
610525,772504,class11
616248,784467,class11
614072,774948,class11
648097,808969,class11
591128,786515,class11
636129,761048,class11
607098,770769,class11
621167,719091,class11
590734,739755,class11
653709,848123,class11
519162,693075,class11
620431,729615,class11
622486,742237,class11
616521,743387,class11
632973,750923,class11
605390,758202,class11
572289,760263,class11
617623,772572,class11
621449,850244,class11
575102,782696,class11
603917,769625,class11
746431,639285,class12
744130,672757,class12
737077,607203,class12
818135,695958,class12
756054,625045,class12
715925,652944,class12
765346,639831,class12
820620,544991,class12
763207,654474,class12
770643,661104,class12
780801,616099,class12
850439,617485,class12
763054,536829,class12
768275,647277,class12
766239,664712,class12
748620,644866,class12
919556,657168,class12
842363,678292,class12
878485,658352,class12
783557,664250,class12
696855,615517,class12
770235,643385,class12
743228,606935,class12
745450,628468,class12
804568,546931,class12
822604,641488,class12
801470,504353,class12
773559,642912,class12
716829,613746,class12
816804,600040,class12
730856,713582,class12
646127,685811,class12
770062,745566,class12
771044,552098,class12
811518,616204,class12
633150,679186,class12
787915,645862,class12
767081,638670,class12
804283,573455,class12
741562,710446,class12
666146,731650,class12
714006,689522,class12
815879,723640,class12
851441,729791,class12
658894,700762,class12
673297,655332,class12
763126,654167,class12
769288,665551,class12
814712,604796,class12
812389,616359,class12
826882,659949,class12
772551,649873,class12
737728,630596,class12
764572,660832,class12
799673,678375,class12
759521,549107,class12
898728,581772,class12
783889,713185,class12
754685,669911,class12
776828,654056,class12
687123,520250,class12
741397,737233,class12
691396,729656,class12
667443,631167,class12
874431,728151,class12
633823,619819,class12
737341,627886,class12
795943,669189,class12
822572,638495,class12
810423,738586,class12
559050,449705,class13
571547,445254,class13
544789,420749,class13
574014,389542,class13
565206,333583,class13
522385,515447,class13
562993,428895,class13
523850,457175,class13
615080,425202,class13
580299,410835,class13
488610,543789,class13
585339,407598,class13
521930,516022,class13
597163,422632,class13
630152,399612,class13
635292,439123,class13
569134,426914,class13
549968,338345,class13
506258,515668,class13
520457,409543,class13
617957,430762,class13
546611,431114,class13
487115,540451,class13
578109,445639,class13
580424,414958,class13
614857,368811,class13
545887,436044,class13
510187,446256,class13
577050,504380,class13
520415,600721,class13
551309,425961,class13
599837,459082,class13
526543,475722,class13
501135,480562,class13
575849,477712,class13
610555,460871,class13
564810,463459,class13
550536,462789,class13
550034,421016,class13
620013,394519,class13
585728,510298,class13
543501,517534,class13
498567,576439,class13
567444,443782,class13
590304,563644,class13
549955,581450,class13
575847,448953,class13
505513,461790,class13
527257,413130,class13
589341,479549,class13
628515,343690,class13
582276,459903,class13
566688,447461,class13
572344,455060,class13
576365,412912,class13
542737,471045,class13
586478,567794,class13
574397,407292,class13
547101,382139,class13
597725,549637,class13
577253,441247,class13
534317,474038,class13
573691,460949,class13
554817,470618,class13
588947,455675,class13
611766,402582,class13
567302,452704,class13
600033,505033,class13
598459,536196,class13
559623,482799,class13
188439,204981,class14
211575,259862,class14
68984,232011,class14
205330,268399,class14
197940,216948,class14
148257,183794,class14
147848,236261,class14
231070,256963,class14
279403,192934,class14
103975,269587,class14
244270,290810,class14
198561,268610,class14
138713,223874,class14
221317,226488,class14
70706,217845,class14
191889,217368,class14
223622,205831,class14
236044,181833,class14
214354,216561,class14
173743,260380,class14
207195,217469,class14
215336,183866,class14
207534,221023,class14
212769,201461,class14
288214,199722,class14
270158,144598,class14
209997,204543,class14
231826,312769,class14
188734,253986,class14
131454,264053,class14
207964,203096,class14
182953,222708,class14
199762,149410,class14
145638,184376,class14
151007,216864,class14
189904,233662,class14
313635,125226,class14
79491,245685,class14
178491,209592,class14
197207,227289,class14
194864,243695,class14
189636,273953,class14
210336,193424,class14
341618,225282,class14
133651,269058,class14
186129,240314,class14
188605,217519,class14
171009,225309,class14
123985,220101,class14
221744,211790,class14
143976,211553,class14
200688,270185,class14
193394,233346,class14
193999,213385,class14
141956,352537,class14
179563,164135,class14
189522,216278,class14
172415,202995,class14
257435,252087,class14
291554,160246,class14
97679,323033,class14
144200,187184,class14
136966,245143,class14
167056,221321,class14
254683,234389,class14
193599,213578,class14
154820,224912,class14
175763,279040,class14
120943,201289,class14
190461,210241,class14
389595,303012,class15
371526,277640,class15
357432,248098,class15
330307,242297,class15
228167,277094,class15
465763,329259,class15
485789,304392,class15
432201,288263,class15
452608,347360,class15
385193,260162,class15
426191,265716,class15
323156,336648,class15
377759,245031,class15
364475,257207,class15
346997,286097,class15
403495,275844,class15
353231,314720,class15
402352,216418,class15
416435,287511,class15
353524,372306,class15
361930,259384,class15
331984,264593,class15
323573,273385,class15
428292,239901,class15
483045,203744,class15
339362,276515,class15
261300,205045,class15
352921,313118,class15
402940,210108,class15
399439,104156,class15
366929,234112,class15
372452,241986,class15
401212,210189,class15
395164,193456,class15
371194,224611,class15
392940,279360,class15
225119,255876,class15
370575,232259,class15
415280,270246,class15
356940,250724,class15
299006,215768,class15
433393,320435,class15
393465,252682,class15
288037,168597,class15
379874,172823,class15
437513,257889,class15
381571,245266,class15
287158,290321,class15
358505,250123,class15
422142,184686,class15
391959,263415,class15
277812,260263,class15
410849,274159,class15
360480,255666,class15
362983,256305,class15
368750,262753,class15
365702,255455,class15
475455,294004,class15
370202,332043,class15
333848,240593,class15
401655,222404,class15
386087,242585,class15
383504,221446,class15
319595,240232,class15
243521,345973,class15
437125,308443,class15
361513,412956,class15
348216,265497,class15
392774,161761,class15
337003,265646,class15
