x,y,class
845753,636607,class1
781111,594759,class1
814196,638101,class1
868217,609046,class1
841621,639394,class1
839617,656945,class1
798422,689889,class1
788208,596833,class1
876539,639944,class1
829227,565484,class1
835851,659073,class1
826740,617100,class1
736311,562847,class1
816172,642632,class1
944095,704540,class1
867216,629792,class1
788063,640066,class1
812780,635276,class1
804909,659876,class1
877083,575129,class1
865774,654156,class1
847312,655073,class1
853192,621237,class1
827558,623170,class1
829939,644422,class1
795493,623079,class1
864186,639299,class1
841314,705207,class1
811045,640408,class1
806425,629019,class1
817577,599782,class1
825599,608689,class1
813209,683512,class1
814374,659984,class1
865073,661021,class1
819893,646919,class1
908901,628142,class1
869331,617053,class1
823816,651852,class1
843223,632872,class1
880916,697241,class1
813541,641007,class1
834477,615434,class1
880168,671935,class1
815109,645044,class1
843822,686283,class1
783878,625178,class1
834396,637625,class1
805075,559992,class1
812519,658809,class1
835178,647851,class1
847671,637692,class1
856184,670732,class1
787684,612023,class1
871038,632419,class1
813142,634900,class1
808230,615889,class1
830057,593423,class1
821763,646463,class1
752624,684688,class1
559992,244251,class2
577923,208670,class2
601465,233213,class2
600735,234314,class2
564311,254362,class2
515475,251181,class2
580859,243392,class2
553779,243274,class2
553960,261006,class2
602261,221960,class2
552210,250433,class2
561853,312878,class2
590474,215673,class2
558663,250565,class2
569499,258173,class2
535593,143445,class2
564408,247897,class2
486280,298784,class2
570386,231491,class2
561177,247456,class2
540572,254309,class2
562305,275914,class2
526274,305191,class2
574944,277533,class2
543918,261399,class2
626744,239346,class2
557171,300772,class2
515461,280908,class2
613366,287092,class2
565702,254553,class2
538772,246049,class2
655814,200692,class2
563724,246984,class2
554520,251229,class2
582912,368192,class2
573542,228366,class2
582187,245841,class2
553770,259089,class2
537145,284535,class2
590219,205918,class2
627272,253882,class2
591147,239033,class2
618685,246895,class2
570793,227019,class2
604791,256206,class2
564558,251534,class2
529094,226356,class2
495770,314954,class2
560338,216298,class2
588776,218486,class2
513517,230867,class2
516087,229278,class2
640460,282399,class2
595703,240879,class2
606457,178066,class2
565975,287165,class2
666462,219600,class2
583084,269586,class2
560117,210841,class2
629472,276224,class2
569736,251512,class2
577674,230794,class2
564281,248028,class2
607232,201813,class2
309043,753241,class3
240893,734383,class3
256255,743704,class3
213313,735806,class3
301925,681732,class3
258289,747532,class3
328400,743070,class3
155283,721118,class3
293363,724986,class3
267975,745703,class3
256364,741672,class3
251371,786651,class3
275500,729880,class3
248775,743006,class3
322803,656606,class3
299229,739252,class3
299298,716848,class3
265410,761230,class3
255205,736797,class3
281555,721941,class3
233496,791806,class3
250153,705149,class3
209638,779903,class3
219148,671608,class3
344580,833937,class3
347306,800979,class3
318257,689616,class3
252398,735342,class3
256956,740965,class3
311037,756570,class3
255453,741923,class3
212056,766472,class3
250805,726946,class3
241156,739481,class3
281381,747219,class3
251058,735027,class3
272074,712177,class3
337516,771698,class3
211181,778052,class3
231591,738461,class3
308119,778435,class3
235525,775028,class3
271702,753973,class3
293158,788965,class3
229258,799732,class3
350824,788594,class3
269541,749416,class3
257595,742375,class3
271398,705520,class3
293513,791559,class3
279676,809670,class3
208417,813898,class3
216564,723064,class3
227734,741386,class3
294847,707911,class3
265486,702190,class3
266271,753501,class3
224714,721683,class3
257321,743788,class3
254996,718603,class3
347019,718343,class3
189013,722025,class3
403394,777748,class3
561644,437142,class4
555321,411402,class4
605747,523813,class4
550615,457350,class4
567652,460477,class4
475690,420212,class4
555815,431564,class4
523731,404747,class4
587665,442146,class4
546781,435921,class4
589886,417783,class4
575789,337136,class4
614391,432060,class4
525885,408633,class4
540590,500716,class4
615324,459379,class4
571566,348938,class4
531484,418681,class4
574340,386342,class4
489749,431702,class4
548471,363521,class4
535188,533997,class4
509113,433214,class4
562797,537421,class4
527044,345316,class4
552270,452067,class4
524864,524465,class4
530976,510400,class4
472136,522566,class4
579708,389172,class4
473518,431029,class4
561429,432347,class4
490878,419594,class4
518503,427052,class4
492513,376096,class4
538697,483333,class4
506194,412830,class4
555081,374919,class4
606741,433003,class4
550666,358776,class4
491170,526141,class4
540689,483370,class4
565144,416025,class4
537607,467331,class4
545251,423126,class4
489505,420072,class4
546029,436971,class4
589889,475739,class4
514225,536816,class4
497663,411215,class4
597719,429710,class4
550207,427844,class4
554524,405520,class4
572815,413163,class4
517816,430769,class4
637561,412198,class4
517042,433320,class4
539631,417731,class4
550433,455366,class4
656928,427142,class4
575225,471361,class4
545045,424260,class4
479144,530599,class4
557993,414488,class4
799209,214049,class5
787634,208637,class5
805067,246062,class5
744947,233071,class5
863682,210058,class5
874372,191594,class5
909774,177017,class5
815605,239519,class5
809929,244528,class5
823141,203497,class5
819272,251346,class5
812151,245409,class5
803022,245592,class5
709033,331978,class5
796530,215743,class5
869697,240782,class5
749321,200484,class5
804550,222538,class5
802111,214682,class5
807493,241644,class5
733684,216569,class5
877409,279311,class5
813657,150704,class5
831422,194245,class5
810776,255655,class5
766957,220939,class5
841856,249538,class5
854434,182273,class5
789086,256113,class5
786819,217596,class5
804306,232302,class5
830283,261867,class5
811122,234227,class5
783113,249571,class5
779407,216656,class5
760109,274439,class5
833920,273791,class5
833141,244991,class5
766881,246119,class5
810720,231120,class5
777952,227175,class5
867714,178320,class5
776270,342297,class5
867380,208671,class5
770611,157778,class5
864001,143590,class5
771206,278182,class5
761600,171345,class5
802481,245334,class5
794362,240626,class5
799085,326294,class5
855489,211373,class5
849254,283112,class5
791155,234010,class5
809504,231713,class5
791483,203193,class5
767028,226008,class5
835193,255264,class5
854342,282373,class5
891639,222727,class5
806564,228611,class5
888806,185365,class5
808336,241768,class5
775576,214729,class5
840286,227016,class5
465949,562223,class6
438918,619134,class6
427073,632543,class6
427633,671587,class6
439176,594910,class6
445421,611266,class6
444957,611326,class6
445433,600419,class6
440588,612912,class6
446989,611213,class6
455143,610900,class6
444258,609593,class6
441386,593318,class6
449888,537655,class6
441842,568237,class6
465954,589137,class6
433377,611151,class6
437246,626679,class6
454357,627922,class6
449198,571244,class6
436173,596885,class6
447191,614648,class6
450314,633443,class6
439463,599626,class6
433360,610138,class6
441101,632597,class6
460254,614964,class6
444577,563762,class6
431669,612443,class6
441182,595293,class6
458310,547878,class6
449852,588780,class6
449172,600937,class6
440573,587754,class6
435811,641521,class6
435259,600545,class6
432211,640079,class6
443959,598236,class6
440645,592763,class6
437400,589213,class6
448067,624888,class6
444664,674374,class6
435894,584536,class6
463609,594447,class6
431354,637354,class6
409604,719216,class6
450238,522433,class6
467528,527093,class6
404544,731122,class6
443000,608074,class6
447797,546020,class6
459700,534846,class6
445563,607178,class6
448043,593794,class6
414871,690586,class6
437912,608595,class6
442093,606830,class6
443881,624977,class6
448311,603242,class6
442111,607639,class6
484292,484470,class6
446602,609863,class6
451192,645577,class6
455258,619604,class6
429709,610420,class6
441151,624453,class6
744281,498059,class7
802128,475573,class7
727117,496485,class7
772618,505985,class7
741447,490496,class7
759501,501657,class7
813911,494530,class7
771552,478145,class7
742585,490760,class7
753689,466700,class7
733227,508516,class7
735690,487883,class7
736840,480400,class7
676995,476288,class7
737776,506695,class7
715169,485793,class7
744998,491614,class7
827519,523909,class7
763534,501405,class7
751250,554067,class7
743423,497525,class7
