x,y,class
845753,636607,class1
814196,638101,class1
837052,638157,class1
897135,678084,class1
839617,656945,class1
841621,639394,class1
843907,598777,class1
817712,620917,class1
865980,632292,class1
876539,639944,class1
830238,629304,class1
961248,667934,class1
805247,642901,class1
821180,615439,class1
829227,565484,class1
850548,639470,class1
890325,702688,class1
832159,638667,class1
778784,571492,class1
832917,653009,class1
825802,638894,class1
875471,622426,class1
815156,643108,class1
879225,639387,class1
736311,562847,class1
819482,633447,class1
818212,633262,class1
839324,651033,class1
827016,648159,class1
841025,623927,class1
850781,619234,class1
825800,639916,class1
788063,640066,class1
842733,640979,class1
804909,659876,class1
804685,671123,class1
877083,575129,class1
831381,628919,class1
847312,655073,class1
831414,641690,class1
808631,648619,class1
789304,619247,class1
829939,644422,class1
836208,638514,class1
828313,669762,class1
778978,589645,class1
808291,631630,class1
913673,576755,class1
864186,639299,class1
841314,705207,class1
840280,643770,class1
763542,635170,class1
813209,683512,class1
938544,680392,class1
787129,643393,class1
801229,617139,class1
886144,566002,class1
865073,661021,class1
796962,632416,class1
835985,639514,class1
908901,628142,class1
827601,640196,class1
846830,641704,class1
829041,623258,class1
835967,564514,class1
835698,660461,class1
843223,632872,class1
707529,693451,class1
856101,601665,class1
823364,620870,class1
817697,617678,class1
774481,694664,class1
828813,622656,class1
847097,610257,class1
880136,670834,class1
871566,663124,class1
835178,647851,class1
836302,641336,class1
865563,600752,class1
940080,668730,class1
834146,634536,class1
834478,637224,class1
859522,666389,class1
812822,650842,class1
755212,616702,class1
847787,616365,class1
781111,594759,class1
793474,650770,class1
849922,659848,class1
857555,592525,class1
798422,689889,class1
802904,649859,class1
835324,635252,class1
805810,620656,class1
844114,619755,class1
835851,659073,class1
850049,594729,class1
901514,652113,class1
864116,598962,class1
836090,553666,class1
944095,704540,class1
858997,628120,class1
812780,635276,class1
808308,627973,class1
868777,586944,class1
769703,672760,class1
795478,653018,class1
822799,582231,class1
795493,623079,class1
894097,564130,class1
725411,693316,class1
780758,698302,class1
765298,632123,class1
814905,686125,class1
830536,651952,class1
819893,646919,class1
869331,617053,class1
887955,652980,class1
856277,650393,class1
780635,613287,class1
874290,682154,class1
758093,635151,class1
834477,615434,class1
778438,668842,class1
851028,601248,class1
809226,590160,class1
847930,639549,class1
818121,643361,class1
917544,625573,class1
783878,625178,class1
889986,596630,class1
786184,663836,class1
918549,595580,class1
849343,644126,class1
806313,641996,class1
847671,637692,class1
869123,660870,class1
877837,634860,class1
803719,688801,class1
848660,637062,class1
870340,608506,class1
839706,604004,class1
838636,638170,class1
806771,696582,class1
808230,615889,class1
832197,640740,class1
826449,642156,class1
859075,596485,class1
821763,646463,class1
752624,684688,class1
559992,244251,class2
581817,347897,class2
547473,262112,class2
509737,204519,class2
558473,234860,class2
586499,197457,class2
601985,250442,class2
580859,243392,class2
512392,202849,class2
581035,264175,class2
635019,226082,class2
662479,223092,class2
616652,307558,class2
590474,215673,class2
561055,225512,class2
595705,316516,class2
589593,241270,class2
564408,247897,class2
547925,232626,class2
525888,230875,class2
561177,247456,class2
551501,163944,class2
542414,323445,class2
612380,276270,class2
591223,320663,class2
569298,222324,class2
617516,155138,class2
541329,196623,class2
577613,280332,class2
595923,301961,class2
551312,227570,class2
529314,224370,class2
604067,254704,class2
593206,175998,class2
602097,293208,class2
539684,261404,class2
565702,254553,class2
538772,246049,class2
624439,284325,class2
563724,246984,class2
623575,196956,class2
503485,225519,class2
571703,282834,class2
547746,209518,class2
532663,169014,class2
589472,240707,class2
583727,240847,class2
553770,259089,class2
537145,284535,class2
512999,279524,class2
590219,205918,class2
603002,245119,class2
573223,256679,class2
577033,261125,class2
618685,246895,class2
570793,227019,class2
564558,251534,class2
529094,226356,class2
578430,260413,class2
589826,179519,class2
560758,250715,class2
561914,247616,class2
585992,242098,class2
654533,234925,class2
560666,209489,class2
560338,216298,class2
588776,218486,class2
562287,210155,class2
503990,233888,class2
600350,211786,class2
531053,241400,class2
560394,218674,class2
528764,238969,class2
595703,240879,class2
543279,201456,class2
551504,163718,class2
569679,227969,class2
557729,241086,class2
486998,186575,class2
526990,234634,class2
578346,257049,class2
565964,245190,class2
527110,273244,class2
560155,172391,class2
537828,245621,class2
559807,248525,class2
535370,222161,class2
491034,294190,class2
493843,284614,class2
577923,208670,class2
601465,233213,class2
582776,232737,class2
597019,238045,class2
547708,261848,class2
517797,231794,class2
