x,y,class
664159,550946,class1
665845,557965,class1
597173,575538,class1
618600,551446,class1
635690,608046,class1
588100,557588,class1
582015,546191,class1
604678,574577,class1
572029,518313,class1
604737,574591,class1
577728,587566,class1
602013,574722,class1
627968,574625,class1
607269,536961,class1
603145,574795,class1
671919,571761,class1
612184,570393,class1
600032,575310,class1
627912,593892,class1
601967,604428,class1
591851,569051,class1
601444,572693,class1
629718,558104,class1
661430,603567,class1
597551,556737,class1
601182,582584,class1
562704,570596,class1
605107,563429,class1
607214,575069,class1
568824,570203,class1
612485,518009,class1
589244,573777,class1
625579,551084,class1
560237,500154,class1
626224,569687,class1
610666,551701,class1
597428,569940,class1
600582,599535,class1
604168,555003,class1
613871,550423,class1
617310,551945,class1
625728,579460,class1
606300,566708,class1
638559,558807,class1
582176,630383,class1
544056,577786,class1
631297,578351,class1
561574,621747,class1
604973,574773,class1
605284,556134,class1
617910,592293,class1
555904,640401,class1
526559,509417,class1
603849,572396,class1
598634,619900,class1
603359,589262,class1
657455,567754,class1
614279,599251,class1
578496,631434,class1
645171,595209,class1
688015,533535,class1
656477,573007,class1
540029,563888,class1
597418,538362,class1
613545,574733,class1
628696,542447,class1
604157,574191,class1
603126,497987,class1
605850,533310,class1
596179,529556,class1
610330,552628,class1
598184,531473,class1
620438,511694,class1
600202,622079,class1
603021,577991,class1
515612,540643,class1
606548,574376,class1
593490,623110,class1
607084,595500,class1
583728,563146,class1
616044,533807,class1
624452,584622,class1
604438,574666,class1
625709,660145,class1
601376,579831,class1
565148,557305,class1
639418,537903,class1
612799,537497,class1
583653,652182,class1
599808,596484,class1
605250,573272,class1
606738,601356,class1
611044,571814,class1
575440,568511,class1
616329,529516,class1
605927,572533,class1
609286,586782,class1
647354,579190,class1
606929,571420,class1
562920,559223,class1
680357,620811,class1
707100,601463,class1
604294,574368,class1
614917,600946,class1
611508,503220,class1
603789,574474,class1
551740,588768,class1
546031,570429,class1
569197,559307,class1
688712,568754,class1
604067,574091,class1
606809,572101,class1
588597,622592,class1
613840,534167,class1
576263,547239,class1
597077,568196,class1
601339,571609,class1
606011,569426,class1
593398,559764,class1
593166,622725,class1
609796,532982,class1
712648,607541,class1
585048,505097,class1
525967,565687,class1
660327,585901,class1
607604,573951,class1
604001,573587,class1
591484,571087,class1
613868,585089,class1
645464,660478,class1
538571,654649,class1
555429,604551,class1
597620,586226,class1
586097,567445,class1
545235,539822,class1
649088,575733,class1
599123,616977,class1
563763,559454,class1
617717,613939,class1
618869,577243,class1
567188,560044,class1
636628,533309,class1
560362,567914,class1
595014,632844,class1
605876,550640,class1
604352,573425,class1
600679,599545,class1
596891,579476,class1
614943,540976,class1
604415,571400,class1
603698,573585,class1
658199,568743,class1
598759,582942,class1
671269,590258,class1
593317,534085,class1
657985,453405,class1
608557,590278,class1
623004,508050,class1
601900,569391,class1
641031,593074,class1
589658,640498,class1
567565,573952,class1
559078,570088,class1
639431,588155,class1
566609,537592,class1
568570,579335,class1
660650,615038,class1
667639,571164,class1
596796,529933,class1
606111,617846,class1
616060,590779,class1
602873,527864,class1
571334,594145,class1
602167,543919,class1
605100,573307,class1
546640,560043,class1
585195,555011,class1
651740,589474,class1
589112,536573,class1
582057,543124,class1
690968,555952,class1
609030,552436,class1
632125,541413,class1
603445,630598,class1
628264,616214,class1
577242,574073,class1
604090,574392,class1
607911,576556,class1
600665,638890,class1
600117,539079,class1
631182,565466,class1
695646,652231,class1
619445,567491,class1
613191,571942,class1
567428,580005,class1
590583,623314,class1
606289,670243,class1
585175,574133,class1
634967,579020,class1
614615,574437,class1
593061,579188,class1
606933,576409,class1
606587,573873,class1
594084,629464,class1
683697,581516,class1
601530,577183,class1
603055,589818,class1
616561,619007,class1
607463,477085,class1
611581,572630,class1
579712,568354,class1
602887,595245,class1
600039,557139,class1
605913,579526,class1
579773,568698,class1
606324,544357,class1
605958,573728,class1
606144,575076,class1
667472,570571,class1
580048,565009,class1
597802,576113,class1
610263,574422,class1
603855,575180,class1
624369,532153,class1
599870,591110,class1
577167,617095,class1
658403,611332,class1
563460,480559,class1
610980,522819,class1
569422,567790,class1
627727,578737,class1
592804,584539,class1
540783,626497,class1
591823,639096,class1
637323,549567,class1
638078,629421,class1
611315,560757,class1
647103,573853,class1
522993,595581,class1
601187,531825,class1
533799,564377,class1
649034,528813,class1
620975,564344,class1
622407,583192,class1
597026,642918,class1
551291,576721,class1
608768,610525,class1
697959,614701,class1
658281,582264,class1
546632,599204,class1
672565,564468,class1
636500,587401,class1
696144,548705,class1
533551,582247,class1
526802,551524,class1
553038,606418,class1
696601,603624,class1
588964,597435,class1
716139,621721,class1
608529,586311,class1
557378,567033,class1
589994,610890,class1
589344,563119,class1
624415,515911,class1
565483,551512,class1
584895,574666,class1
582777,542670,class1
639394,576728,class1
608298,573748,class1
663578,586265,class1
628080,562986,class1
597421,554767,class1
595193,576508,class1
658103,572250,class1
659529,498474,class1
606415,581386,class1
641976,577433,class1
587466,564953,class1
589180,595099,class1
601885,573083,class1
580561,528916,class1
621726,578003,class1
558817,576255,class1
620213,574468,class1
594010,570095,class1
541976,512639,class1
593840,578685,class1
602667,575857,class1
631446,561156,class1
596481,567449,class1
611318,581584,class1
568546,564911,class1
593865,572987,class1
597017,575588,class1
578804,573582,class1
673750,594081,class1
592714,553958,class1
594029,586701,class1
668502,563937,class1
629533,537542,class1
801539,318482,class2
801667,318542,class2
814045,332998,class2
800479,321640,class2
757470,224976,class2
844536,424646,class2
797105,316002,class2
779956,271501,class2
797205,313318,class2
801323,316240,class2
783666,262902,class2
806131,312752,class2
830658,368694,class2
802482,335269,class2
801910,325434,class2
808062,337340,class2
789833,304422,class2
803603,327255,class2
800865,312968,class2
802237,318526,class2
803959,315173,class2
800123,312312,class2
780927,285057,class2
797242,324588,class2
801551,320544,class2
809182,319115,class2
801931,317202,class2
870801,476330,class2
820327,352701,class2
801093,317509,class2
798523,324500,class2
805237,318655,class2
803375,311620,class2
801441,323812,class2
797313,317527,class2
788220,301915,class2
790395,300024,class2
817135,349925,class2
797787,301470,class2
804630,332333,class2
808710,330379,class2
802111,320817,class2
796375,309563,class2
819768,346596,class2
814605,354382,class2
800565,319364,class2
802089,313456,class2
814401,341234,class2
796609,319691,class2
776131,248465,class2
803464,329093,class2
802646,317894,class2
809550,327365,class2
795322,311178,class2
830450,393096,class2
778414,260729,class2
800041,318331,class2
802814,320130,class2
802738,312234,class2
823913,369439,class2
803386,318982,class2
812869,346251,class2
798904,324420,class2
800447,331643,class2
807446,342555,class2
804251,329956,class2
797594,302109,class2
803448,314797,class2
765502,240340,class2
795527,315510,class2
794640,313497,class2
808717,335740,class2
790932,305223,class2
816852,352965,class2
826228,376658,class2
795299,312036,class2
808686,332209,class2
809594,344872,class2
799275,324108,class2
878184,487392,class2
798472,322218,class2
824822,367091,class2
746769,205186,class2
756701,207223,class2
795489,287279,class2
800483,320713,class2
783491,288029,class2
797162,306135,class2
800272,316170,class2
806827,324616,class2
802853,314938,class2
800804,316615,class2
813173,354777,class2
801588,319814,class2
797400,315778,class2
823840,368410,class2
811391,343836,class2
801055,321833,class2
804038,306622,class2
803780,334441,class2
834173,386159,class2
802784,313853,class2
807293,347456,class2
817119,336333,class2
786635,269352,class2
824624,381716,class2
797415,319840,class2
800772,325023,class2
806626,318966,class2
800845,311838,class2
769386,259892,class2
797272,324228,class2
807409,325526,class2
795836,291870,class2
798321,319665,class2
805372,313397,class2
790738,308028,class2
800667,315995,class2
795205,316433,class2
809054,345541,class2
808452,320117,class2
779897,279572,class2
782642,275308,class2
797569,321799,class2
801751,318110,class2
787644,297715,class2
807401,314610,class2
